chr	pos	LG	cM
Ha412HOChr16	22000001	16	37.68
Ha412HOChr16	23000001	16	38.51
Ha412HOChr16	24000001	16	38.75
Ha412HOChr16	25000001	16	38.75
Ha412HOChr16	26000001	16	38.75
Ha412HOChr16	27000001	16	38.75
Ha412HOChr16	28000001	16	38.75
Ha412HOChr16	29000001	16	38.75
Ha412HOChr16	30000001	16	38.75
Ha412HOChr16	31000001	16	38.78
Ha412HOChr16	32000001	16	39.09
Ha412HOChr16	33000001	16	39.35
Ha412HOChr16	34000001	16	39.42
Ha412HOChr16	35000001	16	39.65
Ha412HOChr16	36000001	16	40.24
Ha412HOChr16	37000001	16	40.77
Ha412HOChr16	38000001	16	41.07
Ha412HOChr16	39000001	16	41.16
Ha412HOChr16	40000001	16	41.16
Ha412HOChr16	41000001	16	41.16
Ha412HOChr16	42000001	16	41.16
Ha412HOChr16	43000001	16	41.16
Ha412HOChr16	44000001	16	41.16
Ha412HOChr16	45000001	16	41.16
Ha412HOChr16	46000001	16	41.16
Ha412HOChr16	47000001	16	41.16
Ha412HOChr16	48000001	16	41.16
Ha412HOChr16	49000001	16	41.16
Ha412HOChr16	50000001	16	41.16
Ha412HOChr16	51000001	16	41.16
Ha412HOChr16	52000001	16	41.16
Ha412HOChr16	53000001	16	41.16
Ha412HOChr16	54000001	16	41.16
Ha412HOChr16	55000001	16	41.24
Ha412HOChr16	56000001	16	41.45
Ha412HOChr16	57000001	16	41.62
Ha412HOChr16	58000001	16	41.77
Ha412HOChr16	59000001	16	41.9
Ha412HOChr16	60000001	16	42.01
Ha412HOChr16	61000001	16	42.09
Ha412HOChr16	62000001	16	42.15
Ha412HOChr16	63000001	16	42.19
Ha412HOChr16	64000001	16	42.21
Ha412HOChr16	65000001	16	42.21
Ha412HOChr16	66000001	16	42.21
Ha412HOChr16	67000001	16	42.21
Ha412HOChr16	68000001	16	42.21
Ha412HOChr16	69000001	16	42.21
Ha412HOChr16	70000001	16	42.21
Ha412HOChr16	71000001	16	42.21
Ha412HOChr16	72000001	16	42.21
Ha412HOChr16	73000001	16	42.21
Ha412HOChr16	74000001	16	42.21
Ha412HOChr16	75000001	16	42.21
Ha412HOChr16	76000001	16	42.21
Ha412HOChr16	77000001	16	42.21
Ha412HOChr16	78000001	16	42.21
Ha412HOChr16	79000001	16	42.21
Ha412HOChr16	80000001	16	42.21
Ha412HOChr16	81000001	16	42.21
Ha412HOChr16	82000001	16	42.21
Ha412HOChr16	83000001	16	42.21
Ha412HOChr16	84000001	16	42.21
Ha412HOChr16	85000001	16	42.21
Ha412HOChr16	86000001	16	42.21
Ha412HOChr16	87000001	16	42.21
Ha412HOChr16	88000001	16	42.21
Ha412HOChr16	89000001	16	42.21
Ha412HOChr16	90000001	16	42.21
Ha412HOChr16	91000001	16	42.21
Ha412HOChr16	92000001	16	42.21
Ha412HOChr16	93000001	16	42.21
Ha412HOChr16	94000001	16	42.21
Ha412HOChr16	95000001	16	42.21
Ha412HOChr16	96000001	16	42.21
Ha412HOChr16	97000001	16	42.21
Ha412HOChr16	98000001	16	42.21
Ha412HOChr16	99000001	16	42.21
Ha412HOChr16	100000001	16	42.21
Ha412HOChr16	101000001	16	42.21
Ha412HOChr16	102000001	16	42.21
Ha412HOChr16	103000001	16	42.21
Ha412HOChr16	104000001	16	42.21
Ha412HOChr16	105000001	16	42.21
Ha412HOChr16	106000001	16	42.21
Ha412HOChr16	107000001	16	42.21
Ha412HOChr16	108000001	16	42.21
Ha412HOChr16	109000001	16	42.21
Ha412HOChr16	110000001	16	42.21
Ha412HOChr16	111000001	16	42.21
Ha412HOChr16	112000001	16	42.21
Ha412HOChr16	113000001	16	42.21
Ha412HOChr16	114000001	16	42.21
Ha412HOChr16	115000001	16	42.21
Ha412HOChr16	116000001	16	42.21
Ha412HOChr16	117000001	16	42.21
Ha412HOChr16	118000001	16	42.73
Ha412HOChr16	119000001	16	43.23
Ha412HOChr16	120000001	16	43.38
Ha412HOChr16	121000001	16	43.61
Ha412HOChr16	122000001	16	43.99
Ha412HOChr16	123000001	16	44.27
Ha412HOChr16	124000001	16	44.38
Ha412HOChr16	125000001	16	44.54
Ha412HOChr16	126000001	16	44.76
Ha412HOChr16	127000001	16	44.91
Ha412HOChr16	128000001	16	45.01
Ha412HOChr16	129000001	16	45.07
Ha412HOChr16	130000001	16	45.14
Ha412HOChr16	131000001	16	45.21
Ha412HOChr16	132000001	16	45.32
Ha412HOChr16	133000001	16	45.47
Ha412HOChr16	134000001	16	45.7
Ha412HOChr16	135000001	16	46
Ha412HOChr16	136000001	16	46.42
Ha412HOChr16	137000001	16	46.95
Ha412HOChr16	138000001	16	47.61
Ha412HOChr16	139000001	16	48.05
Ha412HOChr16	140000001	16	48.14
Ha412HOChr16	141000001	16	48.21
Ha412HOChr16	142000001	16	48.51
Ha412HOChr16	143000001	16	48.84
Ha412HOChr16	144000001	16	49.08
Ha412HOChr16	145000001	16	49.19
Ha412HOChr16	146000001	16	49.2
Ha412HOChr16	147000001	16	49.2
Ha412HOChr16	148000001	16	49.3
Ha412HOChr16	149000001	16	49.67
Ha412HOChr16	150000001	16	50.1
Ha412HOChr16	151000001	16	50.26
Ha412HOChr16	152000001	16	50.28
Ha412HOChr16	153000001	16	50.47
Ha412HOChr16	154000001	16	50.81
Ha412HOChr16	155000001	16	51.22
Ha412HOChr16	156000001	16	51.59
Ha412HOChr16	157000001	16	51.86
Ha412HOChr16	158000001	16	52.28
Ha412HOChr16	159000001	16	53.06
Ha412HOChr16	160000001	16	53.55
Ha412HOChr16	161000001	16	53.65
Ha412HOChr16	162000001	16	53.65
Ha412HOChr16	163000001	16	53.65
Ha412HOChr16	164000001	16	53.65
Ha412HOChr16	165000001	16	53.65
Ha412HOChr16	166000001	16	53.65
Ha412HOChr16	167000001	16	53.65
Ha412HOChr16	168000001	16	53.65
Ha412HOChr16	169000001	16	53.65
Ha412HOChr16	170000001	16	53.65
Ha412HOChr16	171000001	16	53.65
Ha412HOChr16	172000001	16	53.66
Ha412HOChr16	173000001	16	53.7
Ha412HOChr16	174000001	16	53.8
Ha412HOChr16	175000001	16	54
Ha412HOChr16	176000001	16	54.37
Ha412HOChr16	177000001	16	54.76
Ha412HOChr16	178000001	16	54.96
Ha412HOChr16	179000001	16	55.38
Ha412HOChr16	180000001	16	56.71
Ha412HOChr16	181000001	16	57.99
Ha412HOChr16	182000001	16	58.09
Ha412HOChr16	183000001	16	58.09
Ha412HOChr16	184000001	16	58.09
Ha412HOChr16	185000001	16	58.09
Ha412HOChr16	186000001	16	58.09
Ha412HOChr16	187000001	16	58.09
Ha412HOChr16	188000001	16	58.09
Ha412HOChr16	189000001	16	58.09
Ha412HOChr16	190000001	16	59.06
Ha412HOChr16	191000001	16	60.05
Ha412HOChr16	192000001	16	61.45
Ha412HOChr16	193000001	16	62.88
Ha412HOChr16	194000001	16	63.41
Ha412HOChr16	195000001	16	63.71
Ha412HOChr16	196000001	16	64.7
Ha412HOChr16	197000001	16	66.17
Ha412HOChr16	198000001	16	67.63
Ha412HOChr16	199000001	16	69
Ha412HOChr16	200000001	16	70.54
Ha412HOChr16	201000001	16	71.28
Ha412HOChr16	202000001	16	71.45
Ha412HOChr16	203000001	16	71.65
Ha412HOChr16	204000001	16	72.53
Ha412HOChr16	205000001	16	74.18
Ha412HOChr16	206000001	16	76.71
Ha412HOChr16	207000001	16	79.04
Ha412HOChr16	208000001	16	80.9
Ha412HOChr16	209000001	16	83.26
Ha412HOChr16	210000001	16	86.06
Ha412HOChr16	211000001	16	88.79
Ha412HOChr16	212000001	16	91.19
Ha412HOChr16	213000001	16	92.91
Ha412HOChr16	214000001	16	94.51
Ha412HOChr16	215000001	16	96.18
Ha412HOChr16	216000001	16	97.08
Ha412HOChr16	217000001	16	97.64
Ha412HOChr16	218000001	16	98.2
Ha412HOChr16	218409126	16	98.43
Ha412HOChr17	1	17	0.01
Ha412HOChr17	1000001	17	0.01
Ha412HOChr17	2000001	17	1.18
Ha412HOChr17	3000001	17	4.55
Ha412HOChr17	4000001	17	8.69
Ha412HOChr17	5000001	17	12.98
Ha412HOChr17	6000001	17	16.75
Ha412HOChr17	7000001	17	19.59
Ha412HOChr17	8000001	17	21.57
Ha412HOChr17	9000001	17	22.98
Ha412HOChr17	10000001	17	24.25
Ha412HOChr17	11000001	17	25.4
Ha412HOChr17	12000001	17	26.53
Ha412HOChr17	13000001	17	27.78
Ha412HOChr17	14000001	17	29.13
Ha412HOChr17	15000001	17	30.3
Ha412HOChr17	16000001	17	31.34
Ha412HOChr17	17000001	17	32.39
Ha412HOChr17	18000001	17	33.57
Ha412HOChr17	19000001	17	34.79
Ha412HOChr17	20000001	17	35.92
Ha412HOChr17	21000001	17	36.88
Ha412HOChr17	22000001	17	37.61
Ha412HOChr17	23000001	17	38.07
Ha412HOChr17	24000001	17	38.37
Ha412HOChr17	25000001	17	38.61
Ha412HOChr17	26000001	17	38.88
Ha412HOChr17	27000001	17	39.18
Ha412HOChr17	28000001	17	39.49
Ha412HOChr17	29000001	17	39.82
Ha412HOChr17	30000001	17	40.17
Ha412HOChr17	31000001	17	40.51
Ha412HOChr17	32000001	17	40.79
Ha412HOChr17	33000001	17	40.97
Ha412HOChr17	34000001	17	41.09
Ha412HOChr17	35000001	17	41.25
Ha412HOChr17	36000001	17	41.53
Ha412HOChr17	37000001	17	41.88
Ha412HOChr17	38000001	17	42.15
Ha412HOChr17	39000001	17	42.42
Ha412HOChr17	40000001	17	42.84
Ha412HOChr17	41000001	17	43.35
Ha412HOChr17	42000001	17	43.84
Ha412HOChr17	43000001	17	44.29
Ha412HOChr17	44000001	17	44.7
Ha412HOChr17	45000001	17	45.1
Ha412HOChr17	46000001	17	45.51
Ha412HOChr17	47000001	17	46
Ha412HOChr17	48000001	17	46.69
Ha412HOChr17	49000001	17	47.59
Ha412HOChr17	50000001	17	48.75
Ha412HOChr17	51000001	17	49.93
Ha412HOChr17	52000001	17	50.67
Ha412HOChr17	53000001	17	50.89
Ha412HOChr17	54000001	17	50.89
Ha412HOChr17	55000001	17	50.89
Ha412HOChr17	56000001	17	50.89
Ha412HOChr17	57000001	17	50.89
Ha412HOChr17	58000001	17	50.89
Ha412HOChr17	59000001	17	50.89
Ha412HOChr17	60000001	17	51.05
Ha412HOChr17	61000001	17	51.47
Ha412HOChr17	62000001	17	51.91
Ha412HOChr17	63000001	17	52.35
Ha412HOChr17	64000001	17	52.75
Ha412HOChr17	65000001	17	53
Ha412HOChr17	66000001	17	53.18
Ha412HOChr17	67000001	17	53.35
Ha412HOChr17	68000001	17	53.45
Ha412HOChr17	69000001	17	53.49
Ha412HOChr17	70000001	17	53.5
Ha412HOChr17	71000001	17	53.5
Ha412HOChr17	72000001	17	53.5
Ha412HOChr17	73000001	17	53.52
Ha412HOChr17	74000001	17	53.53
Ha412HOChr17	75000001	17	53.53
Ha412HOChr17	76000001	17	53.53
Ha412HOChr17	77000001	17	53.53
Ha412HOChr17	78000001	17	53.53
Ha412HOChr17	79000001	17	53.53
Ha412HOChr17	80000001	17	53.53
Ha412HOChr17	81000001	17	53.53
Ha412HOChr17	82000001	17	53.53
Ha412HOChr17	83000001	17	53.53
Ha412HOChr17	84000001	17	53.53
Ha412HOChr17	85000001	17	53.53
Ha412HOChr17	86000001	17	53.53
Ha412HOChr17	87000001	17	53.53
Ha412HOChr17	88000001	17	53.53
Ha412HOChr17	89000001	17	53.53
Ha412HOChr17	90000001	17	53.53
Ha412HOChr17	91000001	17	53.53
Ha412HOChr17	92000001	17	53.53
Ha412HOChr17	93000001	17	53.53
Ha412HOChr17	94000001	17	53.53
Ha412HOChr17	95000001	17	53.53
Ha412HOChr17	96000001	17	53.53
Ha412HOChr17	97000001	17	53.53
Ha412HOChr17	98000001	17	53.53
Ha412HOChr17	99000001	17	53.53
Ha412HOChr17	100000001	17	53.53
Ha412HOChr17	101000001	17	53.53
Ha412HOChr17	102000001	17	53.65
Ha412HOChr17	103000001	17	53.85
Ha412HOChr17	104000001	17	53.99
Ha412HOChr17	105000001	17	54.05
Ha412HOChr17	106000001	17	54.06
Ha412HOChr17	107000001	17	54.06
Ha412HOChr17	108000001	17	54.06
Ha412HOChr17	109000001	17	54.06
Ha412HOChr17	110000001	17	54.06
Ha412HOChr17	111000001	17	54.06
Ha412HOChr17	112000001	17	54.06
Ha412HOChr17	113000001	17	54.06
Ha412HOChr17	114000001	17	54.06
Ha412HOChr17	115000001	17	54.06
Ha412HOChr17	116000001	17	54.06
Ha412HOChr17	117000001	17	54.06
Ha412HOChr17	118000001	17	54.06
Ha412HOChr17	119000001	17	54.06
Ha412HOChr17	120000001	17	54.06
Ha412HOChr17	121000001	17	54.06
Ha412HOChr17	122000001	17	54.06
Ha412HOChr17	123000001	17	54.06
Ha412HOChr17	124000001	17	54.06
Ha412HOChr17	125000001	17	54.06
Ha412HOChr17	126000001	17	54.06
Ha412HOChr17	127000001	17	54.06
Ha412HOChr17	128000001	17	54.06
Ha412HOChr17	129000001	17	54.06
Ha412HOChr17	130000001	17	54.06
Ha412HOChr17	131000001	17	54.06
Ha412HOChr17	132000001	17	54.06
Ha412HOChr17	133000001	17	54.06
Ha412HOChr17	134000001	17	54.06
Ha412HOChr17	135000001	17	54.06
Ha412HOChr17	136000001	17	54.06
Ha412HOChr17	137000001	17	54.06
Ha412HOChr17	138000001	17	54.06
Ha412HOChr17	139000001	17	54.06
Ha412HOChr17	140000001	17	54.06
Ha412HOChr17	141000001	17	54.06
Ha412HOChr17	142000001	17	54.06
Ha412HOChr17	143000001	17	54.06
Ha412HOChr17	144000001	17	54.06
Ha412HOChr17	145000001	17	54.06
Ha412HOChr17	146000001	17	54.06
Ha412HOChr17	147000001	17	54.06
Ha412HOChr17	148000001	17	54.06
Ha412HOChr17	149000001	17	54.06
Ha412HOChr17	150000001	17	54.06
Ha412HOChr17	151000001	17	54.06
Ha412HOChr17	152000001	17	54.06
Ha412HOChr17	153000001	17	54.06
Ha412HOChr17	154000001	17	54.06
Ha412HOChr17	155000001	17	54.15
Ha412HOChr17	156000001	17	54.29
Ha412HOChr17	157000001	17	54.44
Ha412HOChr17	158000001	17	54.56
Ha412HOChr17	159000001	17	54.68
Ha412HOChr17	160000001	17	54.84
Ha412HOChr17	161000001	17	54.98
Ha412HOChr17	162000001	17	55.08
Ha412HOChr17	163000001	17	55.19
Ha412HOChr17	164000001	17	55.37
Ha412HOChr17	165000001	17	55.55
Ha412HOChr17	166000001	17	55.65
Ha412HOChr17	167000001	17	55.66
Ha412HOChr17	168000001	17	55.66
Ha412HOChr17	169000001	17	55.66
Ha412HOChr17	170000001	17	55.75
Ha412HOChr17	171000001	17	55.93
Ha412HOChr17	172000001	17	56.11
Ha412HOChr17	173000001	17	56.2
Ha412HOChr17	174000001	17	56.25
Ha412HOChr17	175000001	17	56.31
Ha412HOChr17	176000001	17	56.4
Ha412HOChr17	177000001	17	56.54
Ha412HOChr17	178000001	17	56.65
Ha412HOChr17	179000001	17	56.72
Ha412HOChr17	180000001	17	56.83
Ha412HOChr17	181000001	17	57.01
Ha412HOChr17	182000001	17	57.22
Ha412HOChr17	183000001	17	57.49
Ha412HOChr17	184000001	17	57.84
Ha412HOChr17	185000001	17	58.13
Ha412HOChr17	186000001	17	58.29
Ha412HOChr17	187000001	17	58.44
Ha412HOChr17	188000001	17	58.79
Ha412HOChr17	189000001	17	59.38
Ha412HOChr17	190000001	17	60.01
Ha412HOChr17	191000001	17	60.59
Ha412HOChr17	192000001	17	61.41
Ha412HOChr17	193000001	17	62.51
Ha412HOChr17	194000001	17	63.92
Ha412HOChr17	195000001	17	65.4
Ha412HOChr17	196000001	17	66.88
Ha412HOChr17	197000001	17	68.48
Ha412HOChr17	198000001	17	70.8
Ha412HOChr17	199000001	17	74.18
Ha412HOChr17	200000001	17	78.42
Ha412HOChr17	201000001	17	83.25
Ha412HOChr17	202000001	17	88.13
Ha412HOChr17	203000001	17	92.56
Ha412HOChr17	204000001	17	96.53
Ha412HOChr17	205000001	17	100.33
Ha412HOChr17	205797941	17	103.35
