Scaffold ID, scaffold position, LG, genetic position
Ha412HOChr08,86061172,8,54.82
Ha412HOChr02,114554531,2,23.23
Ha412HOChr09,192398204,9,64.98
Ha412HOChr06,10519143,6,18.88
Ha412HOChr05,156330561,5,53.37
Ha412HOChr05,108460048,5,48.28
Ha412HOChr17,190884262,17,58.81
Ha412HOChr11,10250949,11,30.13
Ha412HOChr09,136683377,9,37.39
Ha412HOChr10,171376387,10,51.55
Ha412HOChr04,59410539,4,45.74
Ha412HOChr13,133690365,13,56.63
Ha412HOChr06,11044956,6,19.60
Ha412HOChr05,182225487,5,69.34
Ha412HOChr05,154721646,5,53.37
Ha412HOChr09,95162966,9,21.78
Ha412HOChr09,123713076,9,27.59
Ha412HOChr16,20721327,16,31.58
Ha412HOChr12,19253202,12,29.04
Ha412HOChr09,123442119,16,76.60
Ha412HOChr10,173871932,10,54.09
Ha412HOChr05,185664171,5,84.22
Ha412HOChr08,53135605,8,50.46
Ha412HOChr09,191919889,9,63.53
Ha412HOChr16,206705108,16,76.60
Ha412HOChr09,179985817,9,55.54
Ha412HOChr04,25793446,4,38.48
Ha412HOChr11,50270844,11,45.38
Ha412HOChr05,23438598,5,45.74
Ha412HOChr10,184379790,10,61.71
Ha412HOChr13,97927651,13,44.29
Ha412HOChr03,108332946,3,28.32
Ha412HOChr15,133717474,15,64.62
Ha412HOChr15,1901155,15,0.00
Ha412HOChr15,14691424,15,29.77
Ha412HOChr01,150891601,15,29.77
Ha412HOChr03,180734587,3,70.43
Ha412HOChr04,191503023,4,57.36
Ha412HOChr03,152450740,3,37.03
Ha412HOChr09,189495905,9,59.90
Ha412HOChr07,156507219,7,51.55
Ha412HOChr05,40473257,5,47.56
Ha412HOChr15,33139342,15,30.49
Ha412HOChr13,116543291,13,51.19
Ha412HOChr09,185901399,9,57.00
Ha412HOChr13,160467771,13,61.35
Ha412HOChr08,28707991,8,41.02
Ha412HOChr17,63529401,17,53.73
Ha412HOChr01,131668085,1,28.32
Ha412HOChr08,69197779,5,48.65
Ha412HOChr12,56629829,12,44.65
Ha412HOChr07,21371002,7,11.62
Ha412HOChr06,82344705,6,54.45
Ha412HOChr17,38939419,17,44.29
Ha412HOChr10,7102307,8,63.53
Ha412HOChr01,7125601,1,5.45
Ha412HOChr05,164024186,5,53.37
Ha412HOChr01,131830582,1,28.32
